id,track_name,period,artist_name,acousticness,danceability,energy,valence,instrumentalness,speechiness,tempo,loudness,mode,key,duration_ms,time_signature,popularity
2ZufzPiqk8X8cohYT5ScSO,ピアノ・ソナタ 第15番 ヘ長調 K.533 - 第3楽章 Rondo - Allegretto,古典派,ヴォルフガング・アマデウス・モーツァルト,1,0.705296695,0.090045141,0.400021238,0.955970683,0.028384279,0.178382333,0.555801179,1,5,382453,4,4
1AUcOd5It9msAZpKgTT1a3,別れの曲,ロマン派前期,フレデリック・ショパン,0.993442623,0.337581309,0.573928883,0.462673888,0.975425497,0.151091703,0.143246504,0.570471597,1,4,285633,5,23
4ZeEAAyl8USASkKzdMTf5z,樅の木,ロマン派後期,ジャン・シベリウス,0.980327869,0.439798221,0.184287638,0.13454391,0.962114308,0.089519651,0.20362696,0.458735263,1,2,201827,3,6
1I9WlepXxSzL2vcxml6sXK,2 ラモー讃歌,印象派,クロード・ドビュッシー,0.960655738,0.567237489,0.382276075,0.61346501,0.896582301,0.120960699,0.324309682,0.532924705,0,3,429280,4,0
7C3rkA0Xw95PWHK569MY6H,荒野のバラ,ロマン派中期,グスタフ・ランゲ,0.993442623,0.398645958,0.048388374,0.133482001,0.941635556,0.042358079,0.438893481,0.527197213,1,5,178427,4,4
60WIs7Lbh1mg7NpP0btDL0,ミュゼット,バロック,ヨハン・セバスティアン・バッハ,0.983606557,0.23138192,0.200126713,0.255601571,0.896582301,0.295633188,0.339942362,0.623090836,1,9,65347,4,4
6pSNSSzO65jS1Ty8LGiZRf,子供の領分 L.113 VI- ゴリウォーグのケークウォーク,印象派,クロード・ドビュッシー,0.993442623,0.353511217,0.029856656,0.036742062,0.927300429,0.088209607,0.362489388,0.616525991,1,3,174307,4,3
2erBadmEP3wKhJVEaAfF5h,ピアノ・ソナタ 第12番 変イ長調 作品26 第一楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.980327869,0.381388557,0.325255405,0.204629924,0.925252554,0.054148472,0.819305438,0.463357449,1,8,476680,4,3
1RY3oJO7a6DouQDJ57KhAM,"16. ソナタ 作品49, 第1番 ト短調: I. Andante",古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.980327869,0.385371034,0.119664212,0.138791547,0.883271112,0.049344978,0.572533622,0.597199893,0,7,208173,4,1
1PuBQkYkjGDJlXCpr5k61G,ツェルニー 40番練習曲: 2. Molto allegro,ロマン派前期,カール・チェルニー,0.983606557,0.47298553,0.358517463,0.775937135,0.906821677,0.004803493,0.550617711,0.761354502,1,0,48320,4,0
3SYtop3rbyp5lybvzQODQm,10. ソナタ K.No.331: III. Alla turca Allegretto,古典派,ヴォルフガング・アマデウス・モーツァルト,0.898360656,0.065445374,0.109210422,0.009450993,0.959042495,0.029694323,0.609177427,0.886120043,1,9,116827,4,0
1D4Fz1PIZZKRV4gsyiuUV3,珍しいお話,ロマン派前期,ロベルト・シューマン,0.960655738,0.441125714,0.215965788,0.004353828,0.864840235,0.177729258,0.177561324,0.758005091,1,2,64680,1,0
3FmzAT3HM8NWKh8LQ87YCH,前奏曲集 第1巻 L.117 XII- ミンストレル,印象派,クロード・ドビュッシー,0.970491803,0.447763175,0.29674507,0.291706488,0.872007798,0.054148472,0.324577767,0.538719185,1,7,139400,4,1
4vovrz0xMlnN7CYmhrSfLW,ワルツ集 作品 39 12 ホ長調,ロマン派中期,ヨハネス・ブラームス,0.960655738,0.759723882,0.390195613,0.518955081,0.927300429,0.012663755,0.465009383,0.54454716,0,8,65627,3,0
53Z12PEzzo9MDbpwjzJ8de,小さなロマンス,ロマン派中期,コルネリウス・グルリット,0.993442623,0.449090668,0.374356538,0.663374748,0.899654114,0.111353712,0.82449399,0.320773044,1,0,72253,4,7
2eOih6UWxLiuWJuD08jYUe,六つのバガテル 6 プレスト・アンダンテ・アマービレ・コン・モート,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,1,0.555290057,0.119030649,0.698417755,0.973377622,0.151965066,0.228916268,0.658896034,1,3,171120,4,1
6QVOJaVQWF0RlMZTfSIbeO,満足,ロマン派前期,ロベルト・シューマン,0.983606557,0.423868313,0.17003247,0.258787299,0.859720547,0.061572052,0.305633126,0.714663719,1,2,40013,4,0
2g5DxE1UhZRNh9tvVVdSPg,タンゴ,ロマン派後期,イサーク・アルベニス,0.986885246,0.476968007,0.16369684,0.407454603,0.906821677,0.122707424,0.372492293,0.438571811,1,2,167013,4,3
13AnLK28q6XTFhkUu1luH1,"Lyric Pieces, Op. 71, Book X: VII. Efterklang (Tempo di valse)",ロマン派後期,エドヴァルド・グリーグ,0.967213115,0.333598832,0.236556585,0.05468833,0.861768422,0.037117904,0.185916626,0.231611736,1,10,112509,3,21
4bobyUuo2zQL0W6uPnRMBS,ピアノ・ソナタ 第13番 変ホ長調 作品27-1 第四楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,1,0.490242931,0.02431298,0.504088351,0.979521248,0.064628821,0.585753541,0.650053591,1,3,327640,4,3
3j5GQ3IgkHpWrA2L3qXWRl,5. ソナタ Hob.XVI:34: II. Adagio,古典派,フランツ・ヨーゼフ・ハイドン,0.993442623,0.392008496,0.298328978,0.435064245,0.926276492,0.129257642,0.42078102,0.541767149,1,7,183853,4,0
6wZ5UhRH5KdSwZ6lHjfqlq,紡ぎ歌,ロマン派前期,アルベルト・エルメンライヒ,0.996721311,0.676091862,0.016710224,0.298077944,0.980545185,0.099563319,0.504294938,0.467242765,1,5,87027,4,7
6fBFUzGgaTTLL2Q4EOrHRT,ピアノ・ソナタ 第3番 変ロ長調 K.281 - 第3楽章 Rondeau,古典派,ヴォルフガング・アマデウス・モーツァルト,0.986885246,0.402628435,0.18903936,0.21206329,0.945731306,0.054148472,0.733685939,0.654642283,1,10,282787,4,3
1NBTuvxpQauFqRBVwaGeBx,12の練習曲 L.136 第2巻 XII- 和音のための,印象派,クロード・ドビュッシー,0.993442623,0.669454401,0.19537499,0.589041096,0.895558363,0.230131004,0.350274787,0.546255359,1,6,279373,3,0
3m0kvIhdceBGNT5Gj2nJFN,"Lyric Pieces, Livre 4, Op. 47: III. Melodi (Allegretto)",ロマン派後期,エドヴァルド・グリーグ,0.996721311,0.696004248,0.056624693,0.347987682,0.969281872,0.066812227,0.194634958,0.44272508,0,2,219800,4,15
0WASy40Fo8Au6XYdrno0if,"9. ソナチネ 作品36, 第3番 ハ長調: I. Spiritoso",古典派,ムツィオ・クレメンティ,0.967213115,0.211469534,0.200126713,0.00223001,0.939587681,0.087772926,0.455905679,0.636823419,1,0,138773,4,3
7iNdVT09WORz4egE6ixYpB,ピアノ・ソナタ 第12番 ヘ長調 K.332 - 第3楽章 Allegro assai,古典派,ヴォルフガング・アマデウス・モーツァルト,0.996721311,0.361476172,0.099073414,0.209939471,0.922180741,0.027074236,0.366019168,0.680633708,1,5,601760,4,5
4Mb2QpMnSV9LSMm5lT9UED,英雄ポロネーズ,ロマン派前期,フレデリック・ショパン,0.849180328,0.195539626,0.320503683,0.122862907,0.901701989,0.019213974,0.280528127,0.72511388,1,8,397868,4,18
55JpDkPXPZRrwNcUa9vRzW,"夜のガスパール, M. 55: I. オンディーヌ",印象派,モーリス・ラヴェル,0.990163934,0.172972255,0.073255722,0.058829776,0.929348305,0.037991266,0.186218221,0.398646838,0,1,431803,5,5
19WmKlpSu7VMZuPEypTBGD,音楽箱,ロマン派後期,アナトーリ・リャードフ,0.990163934,0.410593389,0.428209393,0.623022194,0.927300429,0.013973799,0.387337474,0.519359593,1,9,148321,3,13
1whMfQN7aLjKEGBgWWqi4s,子守歌,ロマン派前期,フレデリック・ショパン,1,0.584494889,0.024629762,0.31931613,0.960066433,0.045414847,0.299852554,0.481511254,1,1,296256,4,10
0x5BUXm4ES1oFPbcdQebpo,"シャブリエ風に, M. 63",印象派,モーリス・ラヴェル,0.983606557,0.734501527,0.001504712,0.400021238,0.976449435,0.064628821,0.274462714,0.294815113,1,0,135667,4,3
0UV8RwZlcGkiU9uXkqsnK4,"鏡, M. 43: II. 悲しい鳥",印象派,モーリス・ラヴェル,0.973770492,0.539360149,0.249227845,0.158967824,0.848457233,0.047161572,0.233026898,0.325830654,0,8,273573,4,5
6fMUlzvzanb2aio8bdOkiN,美しく青きドナウ (ピアノ),ロマン派中期,ヨハン・シュトラウス2世,0.780327869,0.520775256,0.064069058,0.3501115,0.893510488,0.079912664,0.561961038,0.564040729,1,2,153887,3,2
33tt9FmyeioAn9ZLSdp2e5,子供の領分 L.113 III- 人形へのセレナード,印象派,クロード・ドビュッシー,0.947540984,0.344218771,0.355349648,0.109058086,0.878151424,0.061135371,0.60847929,0.328376206,1,4,163507,4,1
4paKfxtF0eS7zbs7fImZy7,ショパン:ワルツ第14番 ホ短調(遺作),ロマン派前期,フレデリック・ショパン,0.931147541,0.247311828,0.611942663,0.440373792,0.896582301,0.033624454,0.23195456,0.541733655,0,11,149627,3,10
5GGFTQIwQwe8bf0aJopRb4,"Piano Sonata in E-Flat Major, Hob. XVI:52: II. Adagio",古典派,フランツ・ヨーゼフ・ハイドン,0.986885246,0.361476172,0.331591035,0.76744186,0.950850994,0.209170306,0.35931147,0.615923098,0,4,461827,3,13
10NBQkY9485rIWYbO1IrcU,マラゲーニャ,近現代,エルネスト・レクオーナ,0.91147541,0.381388557,0.420289855,0.271530211,0.95289887,0.158951965,0.417150708,0.738076099,1,6,253413,4,9
1pFh5dP7a6R2iYBwfuuumK,狩りの歌,ロマン派前期,ロベルト・シューマン,0.97704918,0.340236294,0.22705314,0.167463098,0.91398924,0.079039301,0.449209151,0.811863612,1,3,156813,4,0
4Qo4KPqQVQllbrfXVXvUiJ,"10. ソナチネ 作品36, 第4番 ヘ長調: I. Con spirito",古典派,ムツィオ・クレメンティ,0.973770492,0.301739015,0.24606003,0.770627588,0.929348305,0.061572052,0.443182834,0.618368167,1,5,118133,3,2
1cRpVVVJKmO4yhn0miMI2G,"Piano Sonata in C, H.XVI No.50: 1. Allegro",古典派,フランツ・ヨーゼフ・ハイドン,0.996721311,0.149077393,0.008125445,0.009875757,0.911941365,0.073362445,0.498000536,0.730137996,1,0,612000,4,13
0VhNdlu65Ik2O64KLyzuWU,ショパン:ワルツ第7番 嬰ハ短調 作品64の2,ロマン派前期,フレデリック・ショパン,0.993442623,0.417230851,0.066920092,0.079324626,0.944707369,0.057641921,0.15485233,0.291063773,0,1,229733,4,8
3XEmJ8SmSCLkxiJQxIb9J1,くるみ割り人形 金平糖の精の踊り (ピアノ),ロマン派後期,ピョートル・チャイコフスキー,0.996721311,0.603079782,0.17003247,0.839651694,0.921156804,0.041921397,0.465947679,0.617363344,0,4,115215,4,33
4ohlEHzwn2KDTQwXMiXDOh,前奏曲 第25番 嬰ハ短調 作品45,ロマン派前期,フレデリック・ショパン,0.993442623,0.451745652,0.171616378,0.24285866,0.829002418,0.048034934,0.335876413,0.334472133,1,9,320267,3,3
2rxuNkqBTUFB2yUwMhu4WP,前奏曲「鐘」,近現代,セルゲイ・ラフマニノフ,0.990163934,0.431833267,0.274570365,0.854518424,0.965186121,0.16069869,0.24057236,0.690614952,0,6,270520,4,11
3KlymL5aOrvoXhj2ljDZiD,"夜のガスパール, M. 55: II. 絞首台",印象派,モーリス・ラヴェル,0.986885246,0.519447763,0.18270373,0.071254115,0.937539806,0.3930131,0.192886824,0.13340702,0,8,377600,4,4
51oLwx56bcxDh4MmZfPftY,ピアノ・ソナタ 第4番 変ホ長調 作品7 第四楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.86557377,0.179609717,0.32208759,0.018901986,0.928324367,0.044541485,0.555895626,0.591338424,1,3,406107,4,3
7rGLygx4WFJhAlPdqc69Vs,ピアノ・ソナタ 第9番 ホ長調 作品14-1 第三楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.793442623,0.39997345,0.60085531,0.630455559,0.932420117,0.039737991,0.286973326,0.649484191,1,4,203787,4,3
4Ggwoh4aspzQfV5TnOjLJv,"8. ソナチネ 作品36, 第2番 ト長調: I. Allegretto",古典派,ムツィオ・クレメンティ,0.97704918,0.447763175,0.103666746,0.191887013,0.924228617,0.087772926,0.393576024,0.616693462,1,7,74200,4,2
52HOPIH85kmt7o4hWWiCmU,前奏曲集 第1巻 L.117 II- 帆,印象派,クロード・ドビュッシー,0.996721311,0.438470729,0.008790687,0.106934268,0.894534426,0.053275109,0.21957799,0.235363076,1,3,231467,4,2
7INYgzcwSskzdnQFdbsHiO,夜想曲 第5番 嬰ヘ長調 作品15の2,ロマン派前期,フレデリック・ショパン,0.990163934,0.368113633,0.18270373,0.324625677,0.955970683,0.040611354,0.221415486,0.405345659,1,6,231387,4,5
44IoBW2OC3EAElFlXhoZ7X,ヴェネツィアの舟歌,ロマン派前期,フェリックス・メンデルスゾーン,0.986885246,0.409265897,0.291993348,0.441435701,0.944707369,0.11790393,0.487159868,0.16971463,0,7,165320,4,4
3SPX2Hit0Ul6EYjc5e8ccq,プレリュードハ短調/BWV999,バロック,ヨハン・セバスティアン・バッハ,0.996721311,0.519447763,0.028114358,0.122862907,0.960066433,0.044978166,0.340389169,0.316787245,0,7,88240,3,7
4bJnEvOPwLf5EudenpMDXu,ベルガマスク組曲 L.75 II- メヌエット,印象派,クロード・ドビュッシー,0.990163934,0.583167397,0.339510573,0.670808113,0.928324367,0.027510917,0.233345248,0.549303323,0,4,244840,3,1
7oo7HbR4KQ3yZvcSbkCTtY,"ピアノ・ソナタ 第 1番ハ長調, 作品 1: 2. Andante-attacca",ロマン派中期,ヨハネス・ブラームス,0.996721311,0.625647153,0.025896888,0.053732611,0.933444055,0.094323144,0.219980117,0.41653269,0,7,322173,4,0
55OnWYTggxfPLsJ36fPhmR,ピアノ・ソナタ 第4番 変ホ長調 作品7 第三楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.137704918,0,0.257147383,0.028883933,0.863816297,0.065065502,0.216897145,0.553188639,1,3,295907,4,4
7F5JKNyGOfKI7EJDMPBNfl,"ワルツ集, 作品 39: 4. ホ短調",ロマン派中期,ヨハネス・ブラームス,0.996721311,0.425195805,0.070404688,0.122862907,0.95289887,0.138427948,0.819015013,0.76795284,0,4,31227,1,0
3QtaVnLMuXdgnwIR5ZwNgQ,ピアノ・ソナタ 第3番 ハ長調 作品2-3 第三楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.97704918,0.676091862,0.14880811,0.887437613,0.975425497,0.037554585,0.304706001,0.655312165,1,0,185040,4,5
3A3gAjPQuV39b27SE9ISer,15. ソナタ Op.14 No.2: III. Scherzo Assai Allegro,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.28852459,0.711934156,0.678466778,0.966018902,0.059206121,0.076419214,0.389001832,0.744272508,1,7,234107,3,0
3ghxZsuh4vRl9SyrcEPqmu,"La lugubre gondola, S. 200",ロマン派後期,フランツ・リスト,0.996721311,0.696004248,0.071038251,0.406392694,0.987712749,0.0930131,0.16196774,0.49420552,0,4,579267,4,24
0XmcIbZHIoalFpfBKrZzZk,Enfantillages pittoresques: Marche du grand escalier.,印象派,エリック・サティ,0.993442623,0.285809107,0.069454344,0.010512902,0.919108928,0.113973799,0.579883607,0.61789925,0,9,77173,4,10
0NQIlx0OBAatlKDMyMgsL0,"ソナチネ, M. 40: II. Mouvement de Menuet",印象派,モーリス・ラヴェル,0.878688525,0.47298553,0.168448563,0.53594563,0.962114308,0.159825328,0.282304187,0.344285906,1,1,235773,4,7
6gscSUJeDWl4h2nKoJgRpD,13. ソナタ Op.79: I. Presto alla tedesca,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.983606557,0.280499137,0.129642829,0.104810449,0.922180741,0.019650655,0.525361914,0.738779475,1,7,144853,1,0
0pmqJVj3Eh1chMbDNTmCdY,別れの曲,ロマン派前期,フレデリック・ショパン,0.829508197,0.37740608,0.204878435,0.486035892,0.891462613,0.214847162,0.150646754,0.619172026,1,4,270173,4,14
7146UmX433sArlVJkAHIsz,ブルクミュラー25の練習曲: 9. 狩 (かり),ロマン派前期,ヨハン・ブルグミュラー,0.986885246,0.439798221,0.311000238,0.79929914,0.953922807,0.065502183,0.448516599,0.719051447,1,0,78307,4,5
6ZBDpikLGQK8E1rNayLTnY,ノクターン 第20番 嬰ハ短調 遺作,ロマン派前期,フレデリック・ショパン,0.980327869,0.366786141,0.439296745,0.229053839,0.944707369,0.072489083,0.238036728,0.554762862,0,1,238622,4,25
6ZWo4K0APr0FZRlAic0ppZ,森の情景 Op.82 森の入り口,ロマン派前期,ロベルト・シューマン,0.934426229,0.522102748,0.320503683,0.254539662,0.940611618,0.084716157,0.451605156,0.597199893,1,10,116787,4,0
5cFn424gK0z9fIefllSNHl,"15. ソナタ 作品49, 第2番 ト長調: II. Tempo di Menuetto",古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.983606557,0.560600027,0.192207175,0.525326537,0.926276492,0.065065502,0.458184397,0.637761254,1,7,195960,3,1
0NWwOIuB5GMhAwh8CS1NAL,練習曲 ハ短調 Op.10-12 「革命」,ロマン派前期,フレデリック・ショパン,0.993442623,0.580512412,0.086718936,0.36604014,0.826954543,0,0.258919396,0.858386924,0,10,157038,5,28
4ZiH0eVaLO01No19mmOyfg,宿にて,ロマン派前期,ロベルト・シューマン,0.963934426,0.279171645,0.160529025,0.032812998,0.946755244,0.091266376,0.47162772,0.602927385,1,3,128267,4,0
0YtF04VANqeW9CWybAOs66,プレリュードニ長調/BWV925,バロック,ヨハン・セバスティアン・バッハ,0.967213115,0.496880393,0.608774848,0.806732505,0.938563743,0.083842795,0.560938966,0.487205252,1,2,73053,4,7
3QEbUcnDzMEBMCqgXTO1mi,ピアノ・ソナタ 第2番 ヘ長調 K.280 - 第2楽章 Adagio,古典派,ヴォルフガング・アマデウス・モーツァルト,0.990163934,0.522102748,0.3030807,0.579483912,0.937539806,0.114847162,0.426421965,0.587721061,0,5,455760,4,4
444WDoOhfo6RosPH7Jwdx1,Menus propos enfantines: Chant guerrier du roi des haricots. Mouvt de Marche,印象派,エリック・サティ,0.996721311,0.535377672,0.032074127,0.652755655,0.981569123,0.066375546,0.830386265,0.520431404,0,9,53333,4,10
3YmZeXaGsZkB8pi4BFtbZF,ピアノ・ソナタ 第6番 ヘ長調 作品10-2 第二楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0,0.350856233,0.215965788,0.123924817,0.877127486,0.098689956,0.246168625,0.409063505,1,1,253760,1,4
5VucJnGKQrEcZ53Yk0xHSt,"ワルツ集, 作品 39: 3. 嬰ト短調",ロマン派中期,ヨハネス・ブラームス,0.927868852,0.378733572,0.291993348,0.293830307,0.960066433,0.036244541,0.701722443,0.470391211,0,8,38027,3,0
02PlKcue4OGGwoEsDqzUPD,"Lyric Pieces, Op. 43, Book III: I. Sommerfugl (Allegro grazioso)",ロマン派後期,エドヴァルド・グリーグ,0.983606557,0.611044736,0.086243763,0.44355952,0.973377622,0.061572052,0.183330727,0.405044212,0,6,114173,5,14
3jY73IUTfYs4zyZa1MEON6,ワルツ 第15番,ロマン派中期,ヨハネス・ブラームス,0.960655738,0.486260454,0.358517463,0.400021238,0.975425497,0.082532751,0.559548278,0.534632905,1,8,110810,3,26
1w0TWabeXSIhqYuLKBXhxy,ピアノ・ソナタ 第12番 変イ長調 作品26 第二楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.996721311,0.322978893,0.20804625,0.33524477,0.937539806,0.022270742,0.600917073,0.683547696,1,1,159653,4,3
4xlimLabezrGy4eogr42vk,アルプスの鐘,ロマン派前期,テオドール・エステン,0.957377049,0.604407275,0.185871545,0.719655941,0.912965303,0.075982533,0.358082749,0.473606645,1,0,220080,3,3
7JGyXp3mX5HKmFu9lnbdPU,威風堂々 (ピアノ),印象派,エドワード・エルガー,0.996721311,0.288464091,0.0222539,0.008176702,0.950850994,0.24279476,0.784783969,0.443562433,1,0,160394,4,12
0JI3U9N3GKvbFK3MyZrYjn,"ハイドンの名によるメヌエット, M. 58",印象派,モーリス・ラヴェル,0.986885246,0.362803664,0.088619625,0.11967718,0.930372242,0.105240175,0.253903981,0.311093248,1,7,134560,4,5
5RDJg4kq7uCOGc7wTSnkYQ,ブルクミュラー25の練習曲: 2. アラベスク,ロマン派前期,ヨハン・ブルグミュラー,0.86557377,0.309703969,0.25239566,0.144101094,0.906821677,0.107423581,0.154388767,0.724443998,0,9,63960,4,10
7ImuxRvsuaX8THOnbhtR60,"ワルツ集, 作品 39: 7. 嬰ハ短調",ロマン派中期,ヨハネス・ブラームス,0.662295082,0.212797026,0.196958898,0.292768398,0.899654114,0.033624454,0.216076136,0.609860665,0,3,65920,3,0
7CPbdLiEbul6QAysT5iACr,アラベスク 第1番,印象派,クロード・ドビュッシー,0.986885246,0.423868313,0.325255405,0.544440905,0.936515868,0.025327511,0.234668916,0.635617631,0,6,229010,4,26
0JwiWrLQkEsfLPiDVdYWBq,エチュード Op.10 No.9 (ピアノ),ロマン派前期,フレデリック・ショパン,0.996721311,0.55130758,0.062485151,0.75257513,0.968257934,0.022707424,0.183017962,0.600783762,1,6,108375,4,1
4uoT3iA7QVkawWYGndFLFr,フーガ BWV846,バロック,ヨハン・セバスティアン・バッハ,0.996721311,0.401300943,0.349014018,0.62939365,0.934467993,0.104366812,0.497989366,0.581457663,1,0,116880,4,7
5fRvc8tgzUHW5lLApcmx2M,Embryons desseches: d'Edriophthalma,印象派,エリック・サティ,0.990163934,0.491570424,0.053615269,0.174896464,0.95289887,0.150655022,0.504239087,0.439677117,1,0,118827,4,8
2qI3tcw819JwR2rFRoZ5Bv,ソナタ,バロック,ドメニコ・スカルラッティ,0.996721311,0.531395195,0.021937119,0.168525008,0.919108928,0.127510917,0.329040257,0.539958467,1,11,229267,3,4
43ZfzGSvXsKwHdlxyZEHf3,10. ソナタ K.No.331: I. Andante grazioso Var.I-VI,古典派,ヴォルフガング・アマデウス・モーツァルト,0.960655738,0.361476172,0.38544389,0.400021238,0.953922807,0.081659389,0.547657611,0.705184887,1,9,409013,1,0
5Gj9YQFrMEuzOH1IAFY1un,14. ソナタ Op.14 No.1: III. Rondo Allegro comodo,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.990163934,0.208814549,0.023996199,0.073165551,0.950850994,0.027510917,0.239008534,0.829113076,1,4,214200,4,0
57aKE8iCS2W70nPprJEhTB,感傷的なワルツ,ロマン派前期,フランツ・シューベルト,0.983606557,0.384043542,0.123148808,0.133482001,0.946755244,0.044541485,0.306716635,0.493334673,1,9,71987,3,4
2oXSsHoXKuFFxetPQlLMz2,悲しき歌,ロマン派後期,ピョートル・チャイコフスキー,0.996721311,0.534050179,0.1763681,0.637888924,0.95289887,0.120960699,0.297808409,0.348606645,0,7,180893,4,3
1SoEzsqnyHqCZBsZYvnn3x,バラード L.70,印象派,クロード・ドビュッシー,0.940983607,0.486260454,0.126633405,0.688860571,0.370278368,0.044104803,0.414285555,0.431973473,1,5,367227,4,1
302GZ8TeVuGCKl1lQRi0vn,"Lyric Pieces, Op. 68, Book IX: V. Badnlat (Allegretto tranquillamente)",ロマン派後期,エドヴァルド・グリーグ,0.875409836,0.42254082,0.4931496,0.636827015,0.817739105,0.270742358,0.170574371,0.173901393,1,4,207080,4,13
1AOHfuVPw38LE72YkwUDsy,前奏曲集 第2巻 L.123 X- カノープ,印象派,クロード・ドビュッシー,0.983606557,0.470330546,0.580264513,0.631517468,0.926276492,0.224454148,0.161169072,0.125602894,1,0,163907,4,1
3kvuMOuGlBUfcO4UKu4Sqa,ピアノ・ソナタ 第1番 ハ長調 K.279 - 第1楽章 Allegro,古典派,ヴォルフガング・アマデウス・モーツァルト,1,0.358821187,0.013859191,0.518955081,0.989760624,0.027074236,0.476994996,0.648144427,1,0,395840,4,5
037aRuahmuhEDDCvOQWUeG,12. ソナタ Op.49 No.2: II. Tempo di Menuetto,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.986885246,0.4782955,0.34109448,0.24285866,0.953922807,0.064628821,0.456944507,0.664422562,1,7,196747,3,0
5iWcQNdEgoLnMSnUtTIhZm,"ワルツ集, 作品 39: 9. ニ短調",ロマン派中期,ヨハネス・ブラームス,0.980327869,0.196867118,0.044111824,0.093129447,0.958018558,0.066812227,0.495487244,0.250870847,0,7,81013,3,0
2nTpI74rcSkNt5FVonCPHX,前奏曲集 第2巻 L.123 VIII- 水の精,印象派,クロード・ドビュッシー,0.973770492,1,0.28407381,0.614526919,0.903749864,0.038427948,0.2000525,0.364248392,1,2,199800,4,1
6F6tTz9nRewSZ0GZycm2vN,ピアノ・ソナタ 第8番 ハ短調 作品13¢悲愴》第二楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.967213115,0.368113633,0.171616378,0.160029733,0.903749864,0.045414847,0.18645838,0.329046088,1,8,279373,3,8
0S1BGHpValMwvWnAzIUzLb,ソナタ,バロック,ドメニコ・スカルラッティ,0.986885246,0.32696137,0.184287638,0.051396411,0.930372242,0.106550218,0.355217595,0.586314309,1,0,131947,4,3
3IeiH56qeCBUoVy7JYPPUr,ルーマニア民俗舞曲,印象派,バルトーク・ベーラ,0.986885246,0.461038099,0.041577572,0.035149198,0.903749864,0.103056769,0.273725481,0.673030547,1,2,312601,4,11
0QN5LwAYsB0e78ZzlNMYnF,ブルクミュラー25の練習曲: 16. ちょっとした悲しみ,ロマン派前期,ヨハン・ブルグミュラー,0.986885246,0.249966813,0.057416647,0.044387809,0.946755244,0.035371179,0.376424199,0.596596999,0,7,84933,1,4
5ASKcqGkeGSF99b194ljFw,"ワルツ集, 作品 39: 5. ホ長調",ロマン派中期,ヨハネス・ブラームス,0.898360656,0.410593389,0.833689713,0.69098439,0.836169982,0.041484716,0.385449712,0.341907824,0,8,40533,4,0
7aqwNWYlYdFE844PolxeMe,舟歌 嬰ヘ長調 作品60,ロマン派前期,フレデリック・ショパン,0.786885246,0.340236294,0.50582086,0.390464054,0.895558363,0.050218341,0.25442898,0.56812701,1,1,669440,4,4
7t9LrlzK4verTZWZpZ0yei,12の練習曲 L.136 第1巻 III- 4度のための,印象派,クロード・ドビュッシー,0.973770492,0.417230851,0.20804625,0.114367633,0.941635556,0.1069869,0.525227872,0.584170686,1,1,288133,3,1
2dPOjgn0Q7CxcWgR6Deycx,ピアノ・ソナタ 第8番 ハ短調 作品13¢悲愴》第三楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.845901639,0.215452011,0.219133603,0.033237761,0.890438675,0.044978166,0.386812475,0.594922294,0,0,272167,4,6
5l0uqwfIAi80of1HFcSNlw,ツェルニー 40番練習曲: 9. Molto allegro,ロマン派前期,カール・チェルニー,0.993442623,0.227399442,0.08339273,0.577360093,0.91398924,0.01441048,0.593192887,0.699959807,0,9,130600,4,0
2UgJpcOlXyhq9N0ULhSkUz,"6. ソナチネ 作品55, 第3番 ハ長調: I. Allegro con spirito",古典派後期,フリードリヒ・クーラウ,0.957377049,0.451745652,0.504236953,0.638950833,0.916037116,0.027074236,0.577900898,0.650656484,1,0,163293,4,2
28BtJuix2ggZuemIST3Y4d,前奏曲集 第1巻 L.117 XI- パックの踊り,印象派,クロード・ドビュッシー,0.986885246,0.705296695,0.042369526,0.227991929,0.958018558,0.02489083,0.292256825,0.434016613,1,8,161040,4,1
05wYzZDOcAMT31u83HDjzG,愛の挨拶,印象派,エドワード・エルガー,0.996721311,0.569892473,0.06026768,0.088881809,0.947779182,0.073799127,0.316300657,0.487741158,1,4,166440,4,22
0ebsQeXETsct4pcY5AO7g9,"3. ソナチネ 作品20, 第3番 ヘ長調: II. Larghetto",古典派後期,フリードリヒ・クーラウ,0.980327869,0.413248374,0.375940445,0.388340236,0.925252554,0.183842795,0.287420133,0.497621919,1,10,274333,4,2
